GEO_ID,NAME,Below_9th_grade,9_12th_grade,High_School_Grad,Some_College,Associate's_degree,Bachelor's_degree,Graduate_degree,Population (16+),Employed,Median Household Income,Per capita Income,Unemployment Rate,Professional (Occupation),Service (Occupation),Sales (Occupation),Construction (Occupation),Production (Occupation),Salary (Class),Gov't (Class),Self-employed (Class),Fam-unpaid (Class),Poverty,Child-poverty,Median Home value,Median Mortgage,Median Rent,Total Population,White,Black,American Indian,Asian,Pacific Islander,Hispanic/Latino
0500000US45035,"Dorchester County, South Carolina",3.1,6.8,27.7,22.9,11.6,18.3,9.6,121670.0,73015.0,61698.0,28704.0,5.8,37.3,16.5,24.0,9.3,12.9,77.6,17.7,4.6,0.2,12.2,18.6,186300.0,1448.0,1069.0,155474,67.8,25.4,0.4,1.9,0.1,5.2
0500000US45037,"Edgefield County, South Carolina",6.5,11.1,37.1,19.1,8.4,10.7,7.1,22525.0,10489.0,49200.0,25410.0,6.6,29.7,15.8,21.3,15.1,18.1,79.3,15.5,4.9,0.3,15.5,22.2,126500.0,1182.0,617.0,26769,59.9,36.5,0.2,0.4,0.0,5.8
0500000US45039,"Fairfield County, South Carolina",5.5,11.9,39.3,19.3,6.9,12.7,4.3,18885.0,8626.0,36294.0,22527.0,7.9,24.4,22.1,22.1,10.1,21.3,79.1,16.6,4.3,0.0,22.9,32.8,102700.0,1112.0,722.0,22712,39.7,56.3,0.3,0.3,0.0,2.1
0500000US45041,"Florence County, South Carolina",4.7,10.7,33.1,18.9,9.5,14.7,8.4,109043.0,60509.0,45479.0,25149.0,7.8,34.8,18.8,23.2,7.3,15.8,78.8,17.1,4.1,0.1,19.1,27.7,130400.0,1120.0,754.0,138561,53.9,42.5,0.3,1.3,0.1,2.5
0500000US45043,"Georgetown County, South Carolina",4.2,8.7,29.0,21.6,9.3,16.9,10.3,51479.0,24850.0,48071.0,29929.0,8.5,30.3,21.8,24.5,10.0,13.4,80.2,11.4,7.9,0.6,18.3,31.3,187200.0,1373.0,933.0,61605,64.6,31.3,0.1,0.5,0.0,3.1
0500000US45045,"Greenville County, South Carolina",4.4,7.9,24.7,19.9,9.0,21.6,12.6,394981.0,240453.0,56789.0,30776.0,4.7,38.4,15.8,22.8,7.5,15.5,85.8,9.2,4.9,0.1,12.4,16.8,172100.0,1237.0,880.0,498402,74.4,18.1,0.4,2.4,0.1,9.0
0500000US45047,"Greenwood County, South Carolina",5.8,10.5,30.8,17.7,11.7,15.3,8.2,56099.0,30079.0,40982.0,23945.0,8.3,29.5,19.2,20.3,7.3,23.7,80.7,14.1,5.1,0.1,22.5,39.4,117300.0,1011.0,705.0,70264,63.8,32.0,0.0,0.8,0.0,6.0
0500000US45049,"Hampton County, South Carolina",5.0,12.6,46.9,15.7,8.4,8.5,2.9,15957.0,7552.0,32453.0,17523.0,9.9,23.7,21.6,22.0,12.8,19.9,71.5,19.4,8.6,0.5,18.7,27.6,73000.0,1032.0,551.0,19807,42.7,53.4,0.2,0.5,0.2,4.0
0500000US45051,"Horry County, South Carolina",2.8,7.4,32.8,23.2,10.3,15.5,8.1,267807.0,142291.0,48279.0,26917.0,6.4,28.2,25.1,26.7,10.5,9.5,81.7,11.1,7.1,0.2,16.4,29.5,172500.0,1229.0,915.0,320915,80.8,13.7,0.5,1.3,0.1,6.0
0500000US45053,"Jasper County, South Carolina",5.6,12.9,38.3,19.9,6.3,11.0,5.9,22387.0,12182.0,41930.0,22406.0,9.1,18.0,25.8,22.8,19.5,13.9,80.6,13.4,6.1,0.0,20.2,39.9,154400.0,1190.0,906.0,27900,52.2,43.1,0.1,0.6,0.0,13.2
0500000US45055,"Kershaw County, South Carolina",3.6,9.9,36.9,20.2,9.5,12.1,7.7,51187.0,27280.0,49392.0,24253.0,6.6,32.8,17.7,21.8,12.1,15.6,79.6,15.8,4.5,0.1,16.4,20.2,124700.0,1115.0,745.0,64361,71.3,23.9,0.2,0.4,0.0,4.2
0500000US45057,"Lancaster County, South Carolina",3.9,9.7,31.9,18.6,9.0,17.6,9.3,71909.0,38181.0,55223.0,29271.0,6.7,32.0,15.4,24.6,11.0,17.1,83.6,11.8,4.5,0.2,14.5,22.5,182400.0,1217.0,753.0,89546,73.8,21.4,0.2,1.1,0.0,5.2
0500000US45059,"Laurens County, South Carolina",6.6,12.9,35.0,20.3,9.8,10.1,5.3,53700.0,27963.0,41578.0,21743.0,8.4,26.7,18.9,20.2,9.1,25.1,82.0,13.2,4.6,0.1,19.9,30.7,91300.0,1022.0,733.0,66710,70.1,24.7,0.1,0.4,0.1,4.7
0500000US45061,"Lee County, South Carolina",6.8,14.5,42.1,16.4,7.9,8.0,4.4,14425.0,5850.0,31651.0,17544.0,8.5,24.4,14.7,22.2,7.1,31.6,79.4,14.1,6.3,0.1,25.0,40.5,73300.0,1005.0,644.0,17606,32.7,65.6,0.1,0.0,0.0,2.4
0500000US45063,"Lexington County, South Carolina",3.5,6.9,28.7,21.5,9.3,19.5,10.5,227132.0,138852.0,59593.0,30316.0,5.7,37.4,15.1,23.7,10.3,13.4,77.2,17.5,5.2,0.1,12.7,18.3,151900.0,1191.0,907.0,286316,79.3,14.6,0.3,1.8,0.1,5.9
0500000US45065,"McCormick County, South Carolina",5.6,13.2,32.9,18.6,9.6,13.7,6.5,8570.0,2633.0,42262.0,24419.0,13.2,26.9,23.1,18.8,9.3,21.9,66.7,30.2,3.0,0.0,19.1,46.9,117700.0,1179.0,579.0,9606,50.5,46.7,0.4,0.4,0.0,0.7
0500000US45067,"Marion County, South Carolina",6.4,12.8,39.0,20.0,7.3,9.8,4.6,25074.0,11497.0,33046.0,19992.0,10.1,27.6,17.7,18.6,10.3,25.7,78.1,17.6,4.1,0.2,24.2,33.8,76700.0,920.0,559.0,31562,39.7,56.8,0.6,0.7,0.0,2.8
0500000US45069,"Marlboro County, South Carolina",7.7,16.4,41.4,17.9,7.2,5.9,3.5,22426.0,9616.0,34203.0,17034.0,13.0,23.4,18.5,18.7,9.0,30.4,76.7,17.4,5.9,0.1,26.0,40.6,64000.0,864.0,556.0,27131,41.5,50.6,3.0,0.3,0.0,3.3
0500000US45071,"Newberry County, South Carolina",6.6,12.4,36.0,17.1,10.9,11.3,5.7,30642.0,16459.0,42765.0,23344.0,7.2,24.0,19.0,20.7,13.4,22.9,79.7,16.1,4.2,0.0,18.7,30.0,100000.0,1099.0,722.0,38068,62.8,31.6,0.4,0.2,0.0,7.3
0500000US45073,"Oconee County, South Carolina",6.2,9.8,29.9,19.4,10.1,14.7,9.9,62936.0,31132.0,46056.0,28076.0,6.4,31.3,18.4,21.3,10.7,18.3,78.2,15.5,6.1,0.3,18.3,25.3,155200.0,1157.0,725.0,76696,87.8,7.1,0.4,0.7,0.0,5.3
0500000US45075,"Orangeburg County, South Carolina",4.4,10.0,32.3,20.2,13.6,11.6,7.9,71081.0,34965.0,36188.0,19992.0,9.3,27.2,18.5,22.3,9.5,22.6,74.4,19.3,6.1,0.2,24.2,37.2,93200.0,1086.0,679.0,88454,34.4,61.6,0.3,0.9,0.1,2.2
0500000US45077,"Pickens County, South Carolina",5.0,10.1,30.1,20.3,10.0,14.2,10.3,102079.0,54520.0,47024.0,24803.0,5.8,35.1,16.5,20.6,10.7,17.2,78.1,16.6,5.2,0.2,17.5,15.3,138900.0,1086.0,749.0,122746,88.3,6.6,0.3,2.0,0.1,3.6
0500000US45079,"Richland County, South Carolina",2.7,6.2,22.4,22.3,8.6,22.3,15.4,330031.0,194982.0,53922.0,29010.0,6.8,38.8,18.8,24.8,5.8,11.9,74.0,21.4,4.5,0.1,16.3,21.4,158200.0,1294.0,952.0,408263,45.5,46.6,0.2,2.8,0.1,5.1
0500000US45081,"Saluda County, South Carolina",9.6,11.2,36.2,17.2,9.7,10.7,5.5,16295.0,8745.0,44486.0,22174.0,6.0,24.5,17.7,18.7,16.0,23.0,81.5,13.1,5.1,0.4,16.2,23.1,107700.0,1146.0,684.0,20299,65.1,25.2,0.3,0.0,0.0,15.6
0500000US45083,"Spartanburg County, South Carolina",5.3,9.5,29.4,21.3,10.7,15.2,8.6,239693.0,138787.0,50179.0,26072.0,5.7,31.0,15.7,21.8,9.1,22.5,83.8,11.5,4.5,0.2,14.8,22.7,133700.0,1090.0,773.0,302195,73.4,20.4,0.2,2.2,0.0,6.7
0500000US45085,"Sumter County, South Carolina",5.2,11.2,31.0,24.3,9.9,11.5,7.0,84043.0,42568.0,43792.0,22272.0,10.6,27.1,18.5,22.6,9.5,22.3,76.0,17.8,6.0,0.2,20.3,29.6,113900.0,1062.0,776.0,106995,48.0,47.0,0.3,1.2,0.0,3.9
0500000US45087,"Union County, South Carolina",6.1,12.5,39.8,19.2,10.3,7.6,4.5,22387.0,11637.0,40120.0,22372.0,7.5,22.5,15.0,20.6,12.2,29.6,81.3,14.5,3.9,0.3,21.7,35.5,77300.0,933.0,664.0,27644,65.3,31.4,0.1,0.0,0.0,1.5
0500000US45089,"Williamsburg County, South Carolina",7.1,12.2,41.9,17.7,8.5,8.5,4.2,25928.0,11712.0,32351.0,18454.0,7.3,23.7,21.2,21.3,9.7,24.1,74.9,21.3,3.5,0.2,25.1,34.5,66700.0,938.0,610.0,31794,32.0,64.7,0.3,0.6,0.0,2.3
0500000US45091,"York County, South Carolina",3.4,7.0,25.9,21.5,10.2,21.7,10.3,202549.0,126871.0,62431.0,32227.0,6.0,37.7,14.3,24.5,7.7,15.7,84.4,11.2,4.2,0.2,11.5,15.5,186000.0,1335.0,938.0,258641,74.4,19.1,0.6,2.0,0.1,5.3
0500000US46003,"Aurora County, South Dakota",10.0,3.2,33.6,17.4,15.4,16.3,4.3,2123.0,1442.0,59293.0,31468.0,1.2,38.3,14.8,16.7,17.6,12.6,69.0,15.7,15.0,0.3,7.3,8.3,78300.0,1057.0,643.0,2759,92.1,1.1,3.7,0.0,0.0,7.2
0500000US46005,"Beadle County, South Dakota",9.2,5.6,35.3,17.5,12.5,15.3,4.8,13970.0,9298.0,51700.0,26316.0,1.7,27.7,12.6,21.9,13.4,24.6,77.7,13.7,8.3,0.3,18.1,31.0,101000.0,993.0,587.0,18374,83.1,0.8,1.4,9.3,0.0,9.8
0500000US46007,"Bennett County, South Dakota",4.4,13.6,32.1,23.9,7.5,15.5,2.9,2345.0,1224.0,48348.0,16625.0,11.8,36.6,18.0,20.6,14.7,10.1,47.2,39.5,12.5,0.7,34.6,49.7,75700.0,910.0,583.0,3437,35.5,0.1,53.1,0.4,0.0,8.3
0500000US46009,"Bon Homme County, South Dakota",6.2,6.1,36.4,20.0,12.9,12.3,6.1,5814.0,2911.0,54450.0,23525.0,1.4,39.7,17.0,13.9,11.4,18.0,62.5,19.9,17.1,0.4,10.9,16.8,82300.0,962.0,544.0,6969,88.7,1.5,6.0,0.8,0.0,2.8
0500000US46011,"Brookings County, South Dakota",1.4,3.1,28.6,18.3,9.3,25.3,13.9,28060.0,19359.0,56370.0,27968.0,3.5,36.2,18.4,20.0,10.1,15.3,75.8,18.9,5.1,0.2,15.4,9.4,172300.0,1337.0,727.0,34239,92.5,1.6,1.0,2.9,0.0,3.0
0500000US46013,"Brown County, South Dakota",3.3,3.5,30.5,20.9,12.4,20.4,8.9,30736.0,20784.0,56455.0,31977.0,2.2,34.8,16.4,22.3,9.3,17.1,79.0,13.2,7.3,0.5,12.0,13.6,157900.0,1260.0,680.0,38840,90.0,2.2,3.1,3.0,0.0,2.6
0500000US46015,"Brule County, South Dakota",8.7,3.7,30.7,20.1,12.0,16.8,7.9,4112.0,2752.0,50839.0,28292.0,2.0,36.3,21.7,17.7,11.7,12.6,67.2,13.2,15.4,4.2,17.8,25.5,140600.0,1200.0,614.0,5256,86.6,0.0,11.1,0.4,0.0,2.6
0500000US46017,"Buffalo County, South Dakota",4.0,16.3,39.8,22.5,8.0,8.2,1.2,1368.0,658.0,32500.0,11471.0,18.1,32.1,27.1,18.7,13.7,8.5,45.0,50.9,3.2,0.9,39.2,43.8,49600.0,764.0,457.0,2053,12.3,0.1,85.5,0.0,1.1,3.2
0500000US46019,"Butte County, South Dakota",2.4,7.0,42.2,22.6,5.1,16.6,4.1,8023.0,4935.0,44387.0,26702.0,3.8,28.9,18.3,20.3,17.9,14.7,70.5,13.9,14.8,0.8,12.2,8.4,130900.0,1180.0,676.0,10177,94.3,0.7,2.3,0.0,0.0,3.5
0500000US46021,"Campbell County, South Dakota",6.4,4.4,36.9,15.1,8.3,25.0,3.8,1181.0,727.0,52500.0,39986.0,1.0,52.5,12.2,15.7,9.6,9.9,65.6,12.0,22.4,0.0,4.0,1.7,65300.0,1322.0,537.0,1435,99.2,0.0,0.3,0.1,0.0,0.3
0500000US46023,"Charles Mix County, South Dakota",4.2,7.9,38.2,20.2,12.0,13.8,3.7,6910.0,3894.0,46389.0,21787.0,6.8,33.7,24.0,19.3,12.1,10.8,59.5,24.2,15.8,0.4,20.2,26.3,102200.0,1075.0,531.0,9344,63.6,0.1,31.5,0.1,0.0,3.3
0500000US46025,"Clark County, South Dakota",3.6,5.3,40.3,22.5,9.7,15.8,2.8,2813.0,1786.0,47798.0,30339.0,3.5,39.6,14.9,16.5,15.3,13.6,65.4,13.8,20.3,0.4,13.1,20.6,88700.0,964.0,513.0,3673,96.7,0.2,2.0,0.1,0.0,3.0
0500000US46027,"Clay County, South Dakota",1.4,2.7,21.7,19.7,6.0,25.0,23.4,11711.0,7645.0,43189.0,26230.0,5.8,40.7,22.8,20.0,6.3,10.1,66.8,27.9,5.1,0.1,25.3,19.4,157600.0,1293.0,741.0,13925,89.1,1.2,4.0,2.6,0.0,2.8
0500000US46029,"Codington County, South Dakota",3.1,4.9,36.8,20.0,13.6,16.9,4.7,22130.0,15309.0,54774.0,29992.0,2.6,29.5,15.4,24.3,10.9,19.9,80.8,11.5,7.3,0.4,12.4,13.9,168500.0,1225.0,721.0,27993,94.7,0.6,2.1,0.6,0.0,2.3
0500000US46031,"Corson County, South Dakota",2.9,14.0,34.2,20.2,11.7,13.9,3.0,2799.0,1282.0,35441.0,15984.0,26.4,45.9,13.9,16.4,14.2,9.7,35.6,36.5,26.7,1.2,44.3,57.9,57500.0,953.0,447.0,4168,29.2,0.5,68.6,0.0,0.0,0.4
0500000US46033,"Custer County, South Dakota",2.2,3.7,30.6,23.8,14.7,17.4,7.6,7427.0,3928.0,55472.0,30439.0,3.4,36.3,15.5,23.3,14.1,11.0,67.5,19.7,12.2,0.6,13.1,26.5,216800.0,1439.0,827.0,8573,93.3,0.4,3.5,0.4,0.0,3.1
0500000US46035,"Davison County, South Dakota",2.7,5.6,30.6,23.0,14.1,17.8,6.1,15843.0,10568.0,47772.0,29342.0,3.0,30.1,16.8,20.2,13.6,19.2,81.7,10.9,7.2,0.1,12.8,18.3,150100.0,1191.0,717.0,19901,93.2,0.8,2.2,0.3,0.0,2.9
0500000US46037,"Day County, South Dakota",5.3,5.1,37.8,19.5,11.7,15.7,4.9,4425.0,2654.0,44145.0,28873.0,1.9,34.7,16.3,17.4,14.3,17.4,66.7,16.3,15.5,1.5,19.2,29.8,92900.0,1042.0,529.0,5506,87.1,0.6,10.8,0.1,0.0,2.1
0500000US46039,"Deuel County, South Dakota",3.5,5.7,37.7,18.5,11.0,19.1,4.5,3411.0,2284.0,57930.0,29281.0,2.0,37.3,13.7,17.6,16.2,15.1,74.0,9.8,16.2,0.0,9.8,10.9,118500.0,1102.0,512.0,4306,99.6,0.0,0.0,0.0,0.0,2.9
0500000US46041,"Dewey County, South Dakota",2.5,11.8,35.6,23.0,11.0,12.2,3.7,3856.0,2036.0,43954.0,16967.0,22.1,43.1,15.9,21.1,12.7,7.2,31.3,53.1,14.5,1.1,30.2,35.9,63600.0,879.0,551.0,5779,20.2,0.1,78.4,0.1,0.0,1.0
0500000US46043,"Douglas County, South Dakota",7.9,4.5,36.6,21.4,12.6,10.6,6.4,2295.0,1444.0,57419.0,29458.0,1.1,38.7,14.8,17.0,18.3,11.2,66.7,14.5,18.3,0.5,7.4,6.9,84500.0,982.0,511.0,2930,95.2,0.0,2.2,0.1,0.0,0.6
0500000US46045,"Edmunds County, South Dakota",6.0,3.7,35.3,19.3,10.1,17.9,7.6,3098.0,1933.0,68551.0,32492.0,2.6,35.8,17.4,16.6,17.8,12.4,69.8,13.3,16.7,0.3,5.5,2.5,103100.0,1130.0,597.0,3940,97.9,0.1,0.9,0.1,0.0,1.8
0500000US46047,"Fall River County, South Dakota",1.6,6.1,31.9,27.4,11.5,15.3,6.2,5751.0,3197.0,50837.0,27266.0,1.8,31.7,27.8,12.4,11.4,16.7,63.4,28.0,8.6,0.0,13.8,26.1,121100.0,1156.0,628.0,6774,86.8,0.3,6.3,1.3,0.0,4.1
0500000US46049,"Faulk County, South Dakota",2.5,4.7,33.3,19.7,10.8,16.3,12.6,1855.0,1090.0,53889.0,29065.0,0.4,40.9,20.2,12.9,15.3,10.6,56.0,22.8,21.0,0.2,12.8,0.8,86400.0,1077.0,638.0,2322,95.0,0.0,4.2,0.1,0.0,1.3
0500000US46051,"Grant County, South Dakota",3.3,5.8,43.6,17.1,12.8,13.9,3.5,5807.0,3716.0,62532.0,31453.0,1.0,31.9,15.4,20.9,19.2,12.7,80.3,10.7,8.9,0.1,7.8,10.7,125700.0,1109.0,651.0,7217,94.7,0.2,2.8,0.2,0.0,2.2
0500000US46053,"Gregory County, South Dakota",4.1,6.6,34.4,24.8,9.6,15.6,4.9,3291.0,2032.0,44479.0,27579.0,1.1,35.0,20.0,20.1,14.5,10.4,67.1,16.6,16.1,0.1,13.9,18.9,74300.0,960.0,532.0,4201,88.1,0.0,6.9,1.7,0.0,0.6
0500000US46055,"Haakon County, South Dakota",1.9,7.7,43.9,24.6,6.8,12.9,2.2,1633.0,934.0,37420.0,24426.0,2.6,33.7,13.7,17.7,15.7,19.2,65.3,13.4,20.7,0.6,13.3,16.3,86900.0,1023.0,663.0,2082,94.6,0.0,2.9,0.0,0.0,0.9
0500000US46057,"Hamlin County, South Dakota",3.1,5.6,42.3,16.9,11.8,15.7,4.7,4309.0,2855.0,65050.0,27777.0,2.0,32.6,12.6,18.0,17.5,19.2,77.2,10.4,11.9,0.5,5.8,5.9,129800.0,1051.0,589.0,6000,96.8,0.3,0.4,0.4,0.0,4.3
0500000US46059,"Hand County, South Dakota",2.6,3.8,32.7,23.7,14.0,17.6,5.7,2659.0,1767.0,52438.0,33865.0,0.7,41.1,11.9,18.4,21.1,7.5,71.0,11.6,16.7,0.7,9.0,11.1,118700.0,1108.0,554.0,3301,98.6,0.1,0.0,0.5,0.0,0.8
0500000US46061,"Hanson County, South Dakota",3.9,3.2,38.2,18.5,16.1,16.1,4.0,2436.0,1629.0,63036.0,25039.0,1.2,33.9,15.3,19.2,11.9,19.7,76.6,10.7,12.0,0.7,6.7,6.8,118600.0,1167.0,806.0,3397,99.6,0.0,0.0,0.0,0.0,0.0
0500000US46063,"Harding County, South Dakota",2.6,4.8,32.9,22.9,10.6,21.7,4.4,1078.0,685.0,57365.0,31599.0,2.3,39.3,12.7,16.2,21.2,10.7,58.2,13.7,23.2,4.8,8.5,3.3,97100.0,1027.0,610.0,1311,91.4,2.1,3.1,0.3,0.0,2.0
0500000US46065,"Hughes County, South Dakota",3.0,4.7,27.8,19.5,9.5,25.1,10.4,13883.0,9323.0,63564.0,33810.0,2.1,44.7,15.0,21.5,11.6,7.2,60.8,34.6,4.5,0.1,11.2,18.3,174900.0,1353.0,632.0,17617,83.8,0.3,12.4,0.5,0.0,3.1
0500000US46067,"Hutchinson County, South Dakota",7.7,4.6,33.0,16.4,12.7,19.4,6.1,5747.0,3669.0,54868.0,27995.0,3.9,36.8,16.1,17.2,15.1,14.9,70.6,11.6,16.7,1.1,10.5,11.9,84700.0,1060.0,543.0,7315,96.1,0.0,2.0,0.4,0.0,2.3
0500000US46069,"Hyde County, South Dakota",3.8,4.1,42.8,16.3,10.5,16.7,5.8,1098.0,668.0,54891.0,31692.0,1.9,47.6,9.3,18.0,17.5,7.6,60.3,21.0,17.7,1.0,14.4,28.8,78000.0,1047.0,616.0,1331,85.0,1.2,11.3,0.0,0.0,0.7
0500000US46071,"Jackson County, South Dakota",3.9,13.4,33.3,20.3,8.5,14.7,5.9,2355.0,1023.0,33438.0,13595.0,8.4,42.6,18.2,19.3,10.8,9.2,45.1,32.2,19.4,3.4,47.7,57.9,54900.0,1075.0,513.0,3287,39.3,0.1,55.7,0.5,0.0,0.6
0500000US46073,"Jerauld County, South Dakota",5.8,5.4,40.8,16.8,10.4,14.9,5.8,1630.0,973.0,49519.0,38650.0,0.3,32.0,12.8,21.0,13.2,21.1,68.4,12.2,19.3,0.0,8.3,4.0,79600.0,1233.0,485.0,2029,97.7,0.0,1.0,0.0,0.0,1.8
0500000US46075,"Jones County, South Dakota",2.0,4.0,42.5,19.2,8.3,18.7,5.3,651.0,410.0,41103.0,28850.0,4.9,48.5,11.0,9.5,18.5,12.4,51.0,17.1,28.3,3.7,10.6,0.0,78600.0,927.0,433.0,735,98.6,0.0,1.4,0.0,0.0,0.0
0500000US46077,"Kingsbury County, South Dakota",3.6,5.1,37.9,19.3,11.4,16.4,6.4,3982.0,2670.0,59375.0,32259.0,0.8,38.7,12.1,15.7,17.6,15.9,69.4,14.6,15.0,1.0,9.5,10.8,105800.0,1081.0,457.0,4967,97.9,0.0,0.2,0.2,0.0,2.2
0500000US46079,"Lake County, South Dakota",2.4,5.3,34.7,16.6,8.1,23.8,9.1,10279.0,6737.0,59232.0,31574.0,4.2,35.6,20.2,18.6,7.8,17.8,74.5,15.3,9.6,0.6,12.4,12.6,157200.0,1321.0,559.0,12574,94.6,0.4,0.6,1.8,0.0,1.5
0500000US46081,"Lawrence County, South Dakota",1.9,4.4,30.0,21.5,7.4,23.7,10.9,21266.0,13595.0,52245.0,31744.0,2.6,32.4,22.8,22.4,12.7,9.8,76.9,16.8,6.1,0.2,11.8,12.2,203000.0,1433.0,733.0,25234,93.0,0.8,2.4,1.2,0.1,3.2
0500000US46083,"Lincoln County, South Dakota",2.2,3.0,21.7,20.2,13.6,27.3,12.1,40461.0,29972.0,81422.0,39797.0,2.2,44.6,11.8,25.4,7.7,10.4,85.8,9.1,4.9,0.2,3.7,2.9,218400.0,1526.0,928.0,54914,94.7,1.2,0.6,1.1,0.0,2.0
0500000US46085,"Lyman County, South Dakota",3.2,6.7,38.1,23.8,8.5,14.6,5.2,2881.0,1759.0,53263.0,22097.0,6.7,37.6,16.6,22.1,14.8,8.9,48.4,36.8,14.8,0.0,22.0,33.2,86600.0,1110.0,576.0,3869,57.5,0.1,40.6,0.5,0.1,2.4
0500000US46087,"McCook County, South Dakota",5.1,7.2,34.1,16.3,13.9,17.0,6.4,4183.0,2909.0,62234.0,28032.0,3.8,31.9,18.4,23.4,16.0,10.3,76.2,10.3,13.0,0.5,10.0,11.5,124200.0,1183.0,594.0,5511,95.5,0.8,0.5,0.0,0.0,3.5
0500000US46089,"McPherson County, South Dakota",9.2,7.4,33.1,22.6,11.4,12.6,3.8,1941.0,1032.0,43804.0,27240.0,8.1,37.2,16.3,18.7,14.3,13.5,56.3,14.9,28.5,0.3,15.4,9.5,56300.0,967.0,554.0,2364,95.8,0.0,3.5,0.4,0.0,0.6
0500000US46091,"Marshall County, South Dakota",3.4,4.5,32.4,20.4,15.3,18.7,5.3,3735.0,2488.0,63594.0,31307.0,1.5,35.6,15.2,18.4,15.6,15.2,74.1,15.1,10.2,0.6,8.3,10.0,113900.0,1174.0,580.0,4895,85.8,0.5,7.2,0.0,0.0,9.3
0500000US46093,"Meade County, South Dakota",2.3,3.3,30.6,23.5,13.2,19.4,7.8,21472.0,14081.0,59218.0,28654.0,1.4,34.8,17.2,20.6,14.3,13.0,72.7,18.2,8.7,0.4,7.4,6.3,180500.0,1445.0,860.0,27424,90.9,1.9,3.2,1.2,0.0,4.2
0500000US46095,"Mellette County, South Dakota",4.2,14.8,37.1,24.8,5.4,10.5,3.1,1441.0,573.0,31222.0,13538.0,8.2,41.5,18.7,16.1,14.3,9.4,38.4,45.9,15.7,0.0,48.3,63.3,44500.0,1114.0,502.0,2055,40.7,0.0,58.4,0.0,0.0,5.0
0500000US46097,"Miner County, South Dakota",7.2,4.6,36.0,21.6,10.4,15.4,4.8,1719.0,1114.0,51394.0,27570.0,2.6,35.9,12.9,16.9,13.9,20.4,69.9,10.7,19.3,0.1,9.1,11.0,75000.0,1139.0,549.0,2229,96.5,0.9,0.2,0.3,0.0,2.0
0500000US46099,"Minnehaha County, South Dakota",3.3,4.5,27.2,21.1,12.0,22.3,9.6,144283.0,104419.0,60028.0,30471.0,3.2,35.4,16.5,23.9,8.9,15.3,86.7,8.8,4.4,0.1,10.8,13.9,173400.0,1314.0,777.0,186749,85.9,5.4,2.4,2.2,0.0,4.9
0500000US46101,"Moody County, South Dakota",3.9,5.6,32.8,25.9,10.8,16.4,4.6,5032.0,3263.0,58167.0,29142.0,4.5,33.0,20.7,18.8,13.3,14.2,71.0,18.6,10.2,0.2,14.9,19.9,125300.0,1197.0,567.0,6506,80.1,0.1,12.7,2.5,0.0,4.2
0500000US46102,"Oglala Lakota County, South Dakota",4.8,19.1,25.3,30.2,8.7,8.7,3.1,9630.0,3469.0,30347.0,10148.0,19.7,35.1,31.7,14.5,8.1,10.5,32.5,62.4,5.1,0.0,49.3,57.6,20700.0,835.0,525.0,14335,5.0,0.1,92.5,0.0,0.0,3.9
0500000US46103,"Pennington County, South Dakota",1.7,4.5,28.6,23.4,11.1,20.4,10.3,86121.0,54687.0,55024.0,30518.0,3.8,33.0,20.2,25.5,10.3,11.0,80.7,13.0,6.1,0.1,13.4,20.1,179900.0,1395.0,824.0,109294,82.9,1.1,8.8,1.3,0.1,5.0
0500000US46105,"Perkins County, South Dakota",3.1,3.1,37.1,21.6,15.1,13.6,6.3,2361.0,1577.0,56850.0,33065.0,3.2,39.8,13.6,18.6,16.5,11.5,56.1,13.4,28.4,2.0,11.8,9.7,91200.0,1012.0,588.0,2907,96.4,0.0,2.2,0.0,0.0,1.6
0500000US46107,"Potter County, South Dakota",6.4,2.3,36.0,22.4,11.2,15.7,6.1,1866.0,1128.0,53600.0,31467.0,0.8,35.1,16.1,20.7,16.4,11.6,75.8,9.8,12.9,1.5,7.1,12.4,89800.0,1116.0,627.0,2326,93.8,0.0,1.8,1.4,0.0,2.9
0500000US46109,"Roberts County, South Dakota",4.1,7.4,35.6,21.6,14.0,11.8,5.4,7781.0,4718.0,50495.0,26537.0,6.1,36.9,19.0,16.2,12.0,16.0,66.9,21.4,11.2,0.5,18.8,31.6,102300.0,1173.0,574.0,10285,58.5,0.6,37.2,0.1,0.0,3.3
0500000US46111,"Sanborn County, South Dakota",4.3,4.2,40.0,18.7,13.2,14.6,5.1,1928.0,1283.0,54899.0,32404.0,3.2,36.6,13.6,17.7,13.6,18.6,69.8,11.4,17.3,1.6,10.3,14.9,76700.0,953.0,571.0,2388,96.5,0.0,0.8,0.4,0.0,3.6
0500000US46115,"Spink County, South Dakota",4.4,4.7,36.5,20.1,12.2,16.9,5.3,5187.0,3247.0,52729.0,33597.0,2.2,36.5,18.0,18.8,13.5,13.2,64.1,20.0,15.4,0.6,9.5,12.5,79800.0,985.0,580.0,6543,96.6,0.1,1.7,0.0,0.2,3.1
0500000US46117,"Stanley County, South Dakota",2.4,3.5,33.1,17.4,12.4,17.5,13.8,2295.0,1702.0,71763.0,35936.0,1.6,43.1,13.6,15.5,14.5,13.3,69.4,23.7,6.9,0.0,4.7,3.6,165800.0,1463.0,728.0,2997,86.3,0.0,9.7,0.0,1.2,2.4
